Source.Name,Column1,Column2,Date,Likes,Comment,(view source),Post ID,Label,Hate_Label
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1967,,17-03-2024 03:32,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1968,,17-03-2024 03:34,,Kat dalo,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1969,,17-03-2024 03:34,,@rendom.sena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1970,,17-03-2024 03:35,,Inke liye hi to he hamara bhai @randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1971,,17-03-2024 03:36,1,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,,1971-1,17-03-2024 03:38,0,Iske khilaf kuch kiya jaye @randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1972,,17-03-2024 03:37,,Iski maa ka,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1973,,17-03-2024 03:39,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1974,,17-03-2024 03:40,,फ़टे कंडोम का नतीजा है ये औरत। double breed hai,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1975,,17-03-2024 03:40,,"Ling hoga to kandom bhee hoga,",https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1976,,17-03-2024 03:40,,Iske chud me condom dalenge,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1977,,17-03-2024 03:44,2,@randomsena  tag kro sb,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1978,,17-03-2024 03:44,,😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1979,,17-03-2024 03:44,,😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1980,,17-03-2024 03:45,,😢😢😢😢😢,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1981,,17-03-2024 03:46,,घर का भेदी लंका धावै।भगवान होगा तो इस औरत को मार देगा।कोई आदमी इस औरत को कुछ नहीं कहेगा,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1982,,17-03-2024 03:46,,इसको किस कुत्ते के पिल्ले ने टिकट दे दिया,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1983,,17-03-2024 03:49,,भगवान होगा तो इस औरत को मार देगा कोई भी आदमी इस औरत को कुछ नहीं कहेगा।वरना पाखंड की पोल खोलने के लिए काफी है,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1984,,17-03-2024 03:50,,Kaas iske baap ne protection use Kiya hota 😢,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1985,,17-03-2024 03:50,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1986,,17-03-2024 03:51,,@randombrigade,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1987,,17-03-2024 03:51,,@randombrigade,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1988,,17-03-2024 03:51,,@bhagwa.warriors271122,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1989,,17-03-2024 03:51,,@bhagwa.warriors271122,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1990,,17-03-2024 03:52,,#randomsena @rendom.sena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1991,,17-03-2024 03:52,,Isko ticket mili kese,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1992,,17-03-2024 03:53,,"@rendom.sena ,@shivsenaofc",https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1993,,17-03-2024 03:53,,Ye ab tak Zinda h Mtlb us Area me Hindu namard h,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1994,,17-03-2024 03:54,,Namard Hindu h jaha ye rahti h .,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1995,,17-03-2024 03:54,,Pagal aurat hai kya,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1996,,17-03-2024 03:55,,Kya mst mal he 😂😂😂tabhi to me sochu ye phate condom ke natije ese kyu hote he😂😂😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1997,,17-03-2024 03:57,,Mujhe lagta hai ye bahut kheli hui hai...shayad ise har jagah yehi dikhe,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1998,,17-03-2024 03:58,,ये भी हिंदू हे ना हमारे लोक हमारे खिलाफ हे पहिले इनको समझो,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,1999,,17-03-2024 03:59,,@realupdeshrana bhaiya jara kijiye Inka kuch,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2000,,17-03-2024 04:00,,@rendom.sena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2001,,17-03-2024 04:00,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2002,,17-03-2024 04:04,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2003,,17-03-2024 04:04,,@elvish_yadav,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2004,,17-03-2024 04:06,,Behan ki Lori,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2005,,17-03-2024 04:06,,RandomSena ko Inform karo #,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2006,,17-03-2024 04:07,,😡😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2007,,17-03-2024 04:07,,"अयोध्या तो बस एक झांकी हे
अखंड भारत अभी बाकी है 🛕🧡🚩
जय हिंदुराष्ट्र 🇮🇳
सनातन हिंदु धर्म 🕉️📿🚩",https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2008,,17-03-2024 04:07,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2009,,17-03-2024 04:07,,🤬🤬🤬,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2010,,17-03-2024 04:07,,इस कि गलती नहीं है हिन्दुओं कि गलती जो अभी तक जीवित है यह महिला और जीवित है वे जो इस महिला को लोकसभा का टिकट दिया 😍😍❤️,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2011,,17-03-2024 04:09,,😂😂😂😂😂🔥🔥🔥,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2012,,17-03-2024 04:10,1,Yadi us rat iske bap ne protection use kiya hota to aaj ye paida na hoti,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2013,,17-03-2024 04:13,,Nupur Sharma ne sahi bola toh crime ho gya aur yeh log post daalkar bol rhe h toh Inka sahi ho gya kya????...Jail mein daalo ussko😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2014,,17-03-2024 04:13,,😡😡😡😡😡😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2015,,17-03-2024 04:14,,ये क्या बीमारी फायला रही है ये बेवकूफ लड़की दिमाग से पैदल है क्या,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2016,,17-03-2024 04:16,,@randomsena ....,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2017,,17-03-2024 04:18,,😢😢,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2018,,17-03-2024 04:18,,😡😡😡😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2019,,17-03-2024 04:20,,#randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2020,,17-03-2024 04:22,,@rendom.sena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2021,,17-03-2024 04:22,,Mc...,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2022,,17-03-2024 04:22,,Kya sb Hindu mar gye h,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2023,,17-03-2024 04:22,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2024,,17-03-2024 04:22,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2025,,17-03-2024 04:23,,इंसान का जब सर्वनाश होने को होता है तो ऐसी ही अधर्म विरोधी कार्य करता है। उदाहरण के लिए मुगलों को देख लो उनके अत्याचार और पाप के कारण आज उनका समूल वंश का नाश हो गया।।,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2026,,17-03-2024 04:23,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2027,,17-03-2024 04:24,,@randomsena @randombrigade,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2028,,17-03-2024 04:25,,@rssorg_official,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2029,,17-03-2024 04:25,,@bajrang._.dal,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2030,,17-03-2024 04:25,,😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2031,,17-03-2024 04:26,,Mixveg h orat,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2032,,17-03-2024 04:26,,😂😂😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2033,,17-03-2024 04:28,,💀,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2034,,17-03-2024 04:30,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2035,,17-03-2024 04:30,,Randi Saali 😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2036,,17-03-2024 04:31,,She does not deserve to be alive.,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2037,,17-03-2024 04:31,,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2038,,17-03-2024 04:31,,Salya nu uthan to pahla hi khatam karo taki kuch v karan to pahla soch ka v daran,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2039,,17-03-2024 04:31,,Jay Shree ram 🚩🚩,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2040,,17-03-2024 04:32,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2041,,17-03-2024 04:32,,😡😡😡😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2042,,17-03-2024 04:35,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2043,,17-03-2024 04:36,,In logo ka ant nikat h,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2044,,17-03-2024 04:37,,Mc saali tayry jaisay log mar jaay to acha h 😡😡,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2045,,17-03-2024 04:37,,Sali randi,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2046,,17-03-2024 04:39,,"Kash us din uske bapne condom phena hota to ye fte huae condom ki pedais hmare samne na hoti,  gale tak jab lene ki adat ho vo aese hi hoti he",https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2047,,17-03-2024 04:40,,Case Karo ispar bachni nahi chahiye,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2048,,17-03-2024 04:41,1,@randombrigade @randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,,2048-1,18-03-2024 03:01,1,@mr.sensitive_pk @randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2049,,17-03-2024 04:41,,Iski Maa chod dalo sab sanatni bhaiyo,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2050,,17-03-2024 04:42,,Chinal hai sali behan ki lavdi,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2051,,17-03-2024 04:42,,😢😢😢,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2052,,17-03-2024 04:43,,Chudva Chudva Ke Ab Vote Maangegi.....😂 Mja To Aayega,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2053,,17-03-2024 04:43,,Kon hai ye rundyyy....,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2054,,17-03-2024 04:44,,Iss ka Insta I'd kaya hey name batao Rand ka,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2055,,17-03-2024 04:44,,Maa choda denge 😢😢😢,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2056,,17-03-2024 04:45,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2057,,17-03-2024 04:47,,Shiv ka ling hi to hai sahi Kiya hai didi ne,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2058,,17-03-2024 04:48,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2059,,17-03-2024 04:49,,Iske ma ki,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2060,,17-03-2024 04:49,,Jab aag khud ke ghar lgti hai toh jalan honi to banti hai 😂😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2061,,17-03-2024 04:49,,Mia ek shabt bolga shivji inko basm krdo jalti hue aag me nmaro,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2062,,17-03-2024 04:50,,इसको सजा मिलनी चाहिए,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2063,,17-03-2024 04:51,,"Chinta mat kro binaa con.,. M lgaaye hi denge isme",https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2064,,17-03-2024 04:54,,Aurat hai is liye galat bat nahi karuga Q ki hum mariyada Purushottam bhagwan shree ram k Pujari hai,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS1',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2065,,17-03-2024 04:57,,@randomsena Take Action 🔥🔥,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2066,,17-03-2024 04:57,,Lo beta hindu hi hindu ka apmaan kar raha hai😂😂😂,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2067,,17-03-2024 04:57,,Shinal ahe foknichi,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HSN',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2068,,17-03-2024 04:58,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2069,,17-03-2024 04:58,,Random Sena ko tage karo,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2070,,17-03-2024 05:00,,@randomsena,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
PostID 03 instagram-comments66805ae84baa2-C4XyOGzPRCl.xlsx,2071,,17-03-2024 05:00,,@randomsena @randomsena please sir is pr bahut stritct action lo,https://www.instagram.com/p/C4XyOGzPRCl/c/17918655101874715,3,'HS0',
